Time (s),Current (A),Voltage (V),Power (W),Fin Outlet Temp (oC),Fin Inlet Temp (oC),Air Outlet Temp (oC),Air Inlet Temp (oC),Cell 1 (V),Cell 2 (V),Cell 3 (V),Cell 4 (V),Cell 5 (V),Cell 6 (V),Cell 7 (V),Cell 8 (V),Cell 9 (V),Cell 10 (V),Cell 11 (V),Cell 12 (V),Cell 13 (V),Cell 14 (V),Cell 15 (V),Cell 16 (V),Cell 17 (V),Cell 18 (V),Cell 19 (V),Cell 20 (V),Cell 21 (V),Cell 22 (V),Cell 23 (V),Cell 24 (V),Cell 25 (V),Cell 26 (V),Cell 27 (V),Cell 28 (V),Cell 29 (V),Cell 30 (V),Cell 31 (V),Cell 32 (V),Cell 33 (V),Cell 34 (V),Cell 35 (V),Cell 36 (V),Cell 37 (V),Cell 38 (V),Cell 39 (V),Cell 40 (V),Cell 41 (V),Cell 42 (V),Cell 43 (V),Cell 44 (V),Cell 45 (V),Cell 46 (V),Cell 47 (V),Cell 48 (V),Cell 49 (V),Cell 50 (V),Cell 51 (V),Cell 52 (V),Cell 53 (V),Cell 54 (V),Cell 55 (V),Cell 56 (V),Cell 57 (V),Cell 58 (V),Cell 59 (V),Cell 60 (V),Cell 61 (V),Cell 62 (V),Cell 63 (V),Cell 64 (V),Cell 65 (V),Cell 66 (V),Cell 67 (V),Cell 68 (V),Cell 69 (V),Cell 70 (V),Cell 71 (V),Cell 72 (V),Cell 73 (V),Cell 74 (V),Cell 75 (V),Cell 76 (V),Fan Speed (%),Blower Speed (%),Hydrogen Pressure (mbar)
430,10.0,16.43,164.3,31.000000,0.000000,0.000000,0.000000,0.700000,0.710000,0.720000,0.720000,0.760000,0.760000,0.760000,0.730000,0.720000,0.720000,0.760000,0.770000,0.760000,0.720000,0.720000,0.760000,0.760000,0.720000,0.710000,0.730000,0.720000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,459
432,14.9,15.96,237.8,31.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.730000,0.720000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.720000,0.720000,0.720000,0.730000,0.720000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,460
434,14.9,16.02,238.7,31.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.730000,0.720000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.720000,0.730000,0.720000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,462
436,14.9,16.06,239.3,31.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.730000,0.720000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,461
438,14.9,16.10,239.9,32.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.740000,0.720000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
440,14.9,16.12,240.2,32.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.730000,0.730000,0.740000,0.740000,0.730000,0.730000,0.740000,0.730000,0.740000,0.730000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,462
442,14.9,16.14,240.5,32.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,462
444,14.9,16.16,240.8,33.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.740000,0.730000,0.740000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
446,14.9,16.17,240.9,33.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
448,14.9,16.18,241.1,33.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
450,14.9,16.18,241.1,34.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
452,14.9,16.19,241.2,34.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.730000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
454,14.9,16.19,241.2,34.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.730000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,463
456,14.9,16.19,241.2,34.000000,0.000000,0.000000,0.000000,0.700000,0.720000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.730000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,487
458,14.9,16.20,241.4,34.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.750000,0.740000,0.740000,0.740000,0.730000,0.730000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,475
460,14.9,16.20,241.4,34.000000,0.000000,0.000000,0.000000,0.700000,0.730000,0.740000,0.730000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.740000,0.730000,0.730000,0.740000,0.730000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,443
462,14.9,14.70,219.0,34.000000,0.000000,0.000000,0.000000,0.650000,0.670000,0.670000,0.670000,0.740000,0.740000,0.740000,0.740000,0.730000,0.670000,0.670000,0.680000,0.740000,0.740000,0.690000,0.670000,0.670000,0.670000,0.670000,0.670000,0.660000,0.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,440
464,24.9,14.88,370.5,34.000000,0.000000,0.000000,0.000000,0.650000,0.670000,0.680000,0.670000,0.690000,0.680000,0.680000,0.680000,0.680000,0.680000,0.680000,0.690000,0.680000,0.680000,0.680000,0.680000,0.680000,0.670000,0.680000,0.670000,0.670000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,441
466,24.9,14.96,372.5,35.000000,0.000000,0.000000,0.000000,0.650000,0.680000,0.680000,0.670000,0.690000,0.690000,0.680000,0.680000,0.690000,0.690000,0.690000,0.690000,0.690000,0.680000,0.690000,0.680000,0.680000,0.680000,0.680000,0.680000,0.680000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,441
468,24.9,15.04,374.5,35.000000,0.000000,0.000000,0.000000,0.650000,0.680000,0.690000,0.680000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.680000,0.680000,0.680000,0.680000,0.690000,0.680000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,442
470,24.9,15.08,375.5,36.000000,0.000000,0.000000,0.000000,0.650000,0.680000,0.690000,0.680000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.680000,0.680000,0.690000,0.680000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,442
472,24.9,15.12,376.5,36.000000,0.000000,0.000000,0.000000,0.660000,0.680000,0.690000,0.680000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,443
474,24.9,15.15,377.2,37.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.680000,0.700000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,455
476,24.9,15.16,377.5,37.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,450
478,24.9,15.18,378.0,38.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,449
480,24.9,15.19,378.2,38.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,449
482,24.9,15.19,378.2,39.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,449
484,24.9,15.20,378.5,39.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,449
486,24.9,15.20,378.5,39.000000,0.000000,0.000000,0.000000,0.660000,0.690000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,460
488,24.9,15.18,378.0,39.000000,0.000000,0.000000,0.000000,0.660000,0.680000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.700000,0.700000,0.700000,0.700000,0.690000,0.690000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,451
490,24.9,15.19,378.2,40.000000,0.000000,0.000000,0.000000,0.660000,0.680000,0.690000,0.690000,0.700000,0.700000,0.690000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,80,435
